MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),AMOUNT IN DAS FOR IMPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR EXPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR GUARANTEES OF COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR RETURN OF GUARANTEES OF COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR ENERGY OFFERS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),AMOUNT IN DAS FOR LOAD DECLARATIONS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),LOSSES OND OTHER (€),TOTAL (€)
201112,6,12/15/2011,17,6331.946855,228,0,-848.403,1036.937,0,0,0,0,0,0,15373.36854,7446.770648,2021.223267,25029.89645
201112,6,12/15/2011,18,7127.523364,228,0,-877.329,1072.291,0,0,0,0,0,0,11817.19926,-1866.15679,2530.2648,12676.26927
201112,6,12/15/2011,19,7397.524665,253,10,-682.724,2048.172,0,0,0,0,0,0,6680.286846,-5997.257418,2763.043886,4811.521314
201112,6,12/15/2011,20,7414.22812,253,10,-682.108,2046.324,0,0,0,0,0,0,9597.921689,-1742.917512,3731.406079,12950.62626
201112,6,12/15/2011,21,7326.37324,243,10,-681.842,2045.526,0,0,0,0,0,0,6424.029029,794.2546104,3497.804123,12079.77176
201112,6,12/15/2011,22,6747.667301,233,0,-877.194,1072.126,0,0,0,0,0,0,8571.320247,2767.955637,2903.529589,14437.73747
201112,6,12/15/2011,23,6156.213934,271,0,-723.06,883.74,0,0,0,0,0,0,13326.5184,-7157.148372,1885.686098,8215.736129
201112,6,12/15/2011,24,5659.226691,513,146,0,576,0,0,0,0,0,0,17307.18813,-1973.543552,3811.327287,19720.97187
201112,6,12/15/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201112,6,12/16/2011,1,5187.957737,629,221,0,510,0,0,0,0,0,0,-752.0475739,-78.9693127,2070.769654,1749.752768
201112,6,12/16/2011,2,5036.055504,656,269,0,468,0,0,0,0,0,0,478.586149,745.2803655,2078.722392,3770.588907
201112,6,12/16/2011,3,5090.312116,537,150,0,458.544,0,0,0,0,0,0,787.7833561,34.4242288,2449.563206,3730.314791
201112,6,12/16/2011,4,4933.568764,501,114,0,451.344,0,0,0,0,0,0,-1707.931812,643.4753245,2554.005599,1940.893112
201112,6,12/16/2011,5,4825.339786,501,114,0,450.456,0,0,0,0,0,0,-2004.298447,-214.2018083,2781.551592,1013.507337
201112,6,12/16/2011,6,4901.535982,501,114,0,451.26,0,0,0,0,0,0,-1423.305732,-127.3415242,2464.593083,1365.205826
201112,6,12/16/2011,7,5001.113205,565,188,0,470.28,0,0,0,0,0,0,449.8005629,-403.0403367,2679.768917,3196.809144
201112,6,12/16/2011,8,5657.311868,401,15,-613.08,749.32,0,0,0,0,0,0,-6338.341891,876.9809795,1758.285803,-3566.835108
201112,6,12/16/2011,9,5982.049688,263,0,-701.491,2104.473,0,0,0,0,0,0,12504.02696,-750.457782,2978.124028,16134.6752
201112,6,12/16/2011,10,6326.828843,233,0,-702.261,2106.783,0,0,0,0,0,0,5910.192982,736.4088121,2058.924242,10110.04804
201112,6,12/16/2011,11,6296.432212,233,0,-902.871,1103.509,0,0,0,0,0,0,-15217.17861,1367.025419,769.7313903,-12879.7838
201112,6,12/16/2011,12,6266.003397,233,0,-540,660,0,0,0,0,0,0,-7582.380793,464.9583773,656.2724122,-6341.150004
201112,6,12/16/2011,13,6226.910998,261,68,-463.89,1391.67,0,0,0,0,0,0,-9211.083626,5068.606709,598.5982187,-2616.098699
201112,6,12/16/2011,14,6166.722066,271,68,-589.14,720.06,0,0,0,0,0,0,-6887.67577,1341.518022,712.3345699,-4702.903178
201112,6,12/16/2011,15,5966.06649,385,120,-551.97,674.63,0,0,0,0,0,0,-4218.317699,882.3246147,1094.379191,-2118.953893
201112,6,12/16/2011,16,5923.62807,243,10,-901.989,1102.431,0,0,0,0,0,0,16640.15324,2085.659329,2252.3286,21178.58317
201112,6,12/16/2011,17,6189.838234,233,0,-902.7,1103.3,0,0,0,0,0,0,3819.426369,2271.912637,1579.03401,7870.973017
201112,6,12/16/2011,18,6947.508339,233,0,-902.853,1103.487,0,0,0,0,0,0,4315.709016,1000.465035,2175.374571,7692.182622
201112,6,12/16/2011,19,7260.237361,253,10,-702.086,2106.258,0,0,0,0,0,0,7211.433555,-2321.931976,3298.409597,9592.083176
201112,6,12/16/2011,20,7275.790975,243,0,-702.086,2106.258,0,0,0,0,0,0,7283.180186,-1089.599305,3911.537993,11509.29087
201112,6,12/16/2011,21,7175.060758,233,0,-701.841,2105.523,0,0,0,0,0,0,9451.555063,-544.1045414,2691.10371,13002.23623
201112,6,12/16/2011,22,6620.675854,233,0,-902.934,1103.586,0,0,0,0,0,0,16558.30001,5559.974832,1599.13494,23918.06178
201112,6,12/16/2011,23,5996.966234,290,17,-902.412,1102.948,0,0,0,0,0,0,22662.92181,2983.231695,1910.371149,27757.06066
201112,6,12/16/2011,24,5596.936351,598,221,0,473.256,0,0,0,0,0,0,32487.50517,-1448.458893,5404.36853,36916.67081
201112,6,12/16/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201112,6,12/17/2011,1,5256.441543,629,221,0,467.076,0,0,0,0,0,0,14262.80809,568.1365607,4662.4138,19960.43445
201112,6,12/17/2011,2,4996.559598,712,315,0,472.968,0,0,0,0,0,0,15734.44981,-566.9185457,3652.780194,19293.27946
201112,6,12/17/2011,3,5084.226532,712,259,0,472.908,0,0,0,0,0,0,462.7693606,-7.609824367,1417.365855,2345.433391
201112,6,12/17/2011,4,4985.911114,547,114,0,451.032,0,0,0,0,0,0,-1477.377335,698.0548943,1114.765204,786.4747626
201112,6,12/17/2011,5,4833.957046,507,74,0,446.808,0,0,0,0,0,0,-2446.051031,-170.0304706,1296.812872,-872.4606293
201112,6,12/17/2011,6,4856.656676,517,74,0,445.992,0,0,0,0,0,0,-2023.31904,-388.8453372,1302.856637,-663.3157406
201112,6,12/17/2011,7,5016.450393,517,74,0,449.412,0,0,0,0,0,0,-132.9198015,-119.3649114,1112.786111,1309.913398
201112,6,12/17/2011,8,5171.396606,835,356,-343.386,419.694,0,0,0,0,0,0,825.7203041,1055.044774,1593.913494,3550.986572
201112,6,12/17/2011,9,5266.062868,825,397,-272.461,817.383,0,0,0,0,0,0,15095.59733,-485.8755318,4832.12162,19986.76542
201112,6,12/17/2011,10,5834.701011,448,33,-546,1638,0,0,0,0,0,0,11161.51385,-2005.250027,2948.528296,13196.79212
201112,6,12/17/2011,11,6134.885693,338,32,-902.025,1102.475,0,0,0,0,0,0,5531.759979,-248.752152,3216.384521,8699.842348
201112,6,12/17/2011,12,6216.267893,333,33,-902.376,1102.904,0,0,0,0,0,0,5441.154935,-1054.218515,2617.814693,7205.279112
201112,6,12/17/2011,13,6327.233357,328,0,-539,1617,0,0,0,0,0,0,9570.478148,-1393.455002,2555.554516,11810.57766
201112,6,12/17/2011,14,6336.436125,402,0,-604.98,739.42,0,0,0,0,0,0,13408.85161,-2193.234499,2837.338868,14187.39598
201112,6,12/17/2011,15,6025.24136,495,141,-455.4,556.6,0,0,0,0,0,0,20941.53169,-11524.75293,5660.596402,15178.57516
201112,6,12/17/2011,16,6068.14548,569,182,-470.16,574.64,0,0,0,0,0,0,22050.72463,-14148.52907,6318.1585,14324.83406
201112,6,12/17/2011,17,6371.271021,378,33,-648.99,793.21,0,0,0,0,0,0,15236.02415,-6609.830896,3938.710204,12709.12346
201112,6,12/17/2011,18,6909.07446,298,0,-903.393,1104.147,0,0,0,0,0,0,11819.08784,553.72665,4210.516184,16784.08467
201112,6,12/17/2011,19,7157.114378,358,102,-701.673,2105.019,0,0,0,0,0,0,10293.29802,-10885.82419,6206.690261,7017.510088
201112,6,12/17/2011,20,7064.899682,565,198,-701.946,2105.838,0,0,0,0,0,0,11251.91511,-1774.434599,6459.3564,17340.72891
201112,6,12/17/2011,21,6869.960841,444,169,-690.83,2072.49,0,0,0,0,0,0,18188.66898,-1374.521922,2990.990255,21186.79731
201112,6,12/17/2011,22,6459.679363,298,32,-902.088,1102.552,0,0,0,0,0,0,14770.15089,894.3630899,5109.723066,20974.70105
201112,6,12/17/2011,23,5897.147823,574,206,-513,627,0,0,0,0,0,0,19648.36089,-6112.894754,6357.168125,20006.63426
201112,6,12/17/2011,24,5556.125168,629,252,0,466.896,0,0,0,0,0,0,14081.13741,-1567.067313,4126.751237,17107.71734
201112,6,12/17/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201112,6,12/18/2011,1,5019.87909,629,216,0,454.032,0,0,0,0,0,0,-557.0411535,-40.97113925,2049.525557,1905.545264
201112,6,12/18/2011,2,4944.058782,591,319,0,452.34,0,0,0,0,0,0,-289.9955559,636.2605212,1207.042278,2005.647243
201112,6,12/18/2011,3,4995.445388,519,247,0,452.232,0,0,0,0,0,0,607.1479748,-188.0159473,1320.346253,2191.71028
201112,6,12/18/2011,4,4824.30349,272,17,0,445.668,0,0,0,0,0,0,-1885.114176,7293.788453,1620.499469,7474.841746
201112,6,12/18/2011,5,4688.357522,272,17,0,443.592,0,0,0,0,0,0,-1704.893428,7125.026818,1879.934054,7743.659444
201112,6,12/18/2011,6,4676.823547,272,17,0,443.508,0,0,0,0,0,0,-1946.357371,2043.933584,1734.752863,2275.837075
201112,6,12/18/2011,7,4810.180479,289,17,0,445.344,0,0,0,0,0,0,107.1614859,-409.1061958,1494.434382,1637.833672
201112,6,12/18/2011,8,4978.216554,467,175,0,448.632,0,0,0,0,0,0,18292.74351,-805.0998884,3524.786244,21461.06187
201112,6,12/18/2011,9,4987.046858,571,279,0,452.22,0,0,0,0,0,0,17024.75213,804.8256213,3040.900692,21322.69845
201112,6,12/18/2011,10,5393.738807,455,188,0,453.072,0,0,0,0,0,0,25903.68887,945.6902777,3144.25957,30446.71072
201112,6,12/18/2011,11,5801.685326,355,165,0,474.384,0,0,0,0,0,0,17511.2336,1031.847377,3485.567529,22503.0325
201112,6,12/18/2011,12,6053.343604,219,50,0,750.564,0,0,0,0,0,0,16899.33383,128.1813602,3386.144882,21164.22407
201112,6,12/18/2011,13,6218.238268,218,0,-700.602,2101.806,0,0,0,0,0,0,7888.266692,1362.223163,3110.981653,13762.67551
201112,6,12/18/2011,14,6122.106862,325,175,-378,1134,0,0,0,0,0,0,15374.92321,2599.654187,3870.207101,22600.78449
201112,6,12/18/2011,15,5733.636177,465,198,0,473.256,0,0,0,0,0,0,18070.66752,-219.5765162,6400.25845,24724.60545
201112,6,12/18/2011,16,5715.327067,465,198,0,474.792,0,0,0,0,0,0,19410.83099,230.8561393,5345.971518,25462.45065
201112,6,12/18/2011,17,6038.510037,355,175,0,466.896,0,0,0,0,0,0,19952.45236,4177.036284,3649.901251,28246.2859
201112,6,12/18/2011,18,6564.019641,218,0,0,1203.732,0,0,0,0,0,0,19513.44561,736.0231985,3905.773187,25358.97399
201112,6,12/18/2011,19,6807.51633,435,205,0,1203.348,0,0,0,0,0,0,18609.65041,-4774.438615,5798.342374,20836.90217
201112,6,12/18/2011,20,6849.859364,465,235,0,1113.96,0,0,0,0,0,0,20986.63604,142.6810257,6261.887309,28505.16438
201112,6,12/18/2011,21,6706.1591,513,283,0,962.016,0,0,0,0,0,0,45269.46231,-7622.211789,6194.617621,44803.88414
201112,6,12/18/2011,22,6448.635413,513,303,0,1081.536,0,0,0,0,0,0,41997.76366,-41.18733239,4881.193028,47919.30536
201112,6,12/18/2011,23,5922.22901,415,205,0,612,0,0,0,0,0,0,19684.20037,1953.840188,5527.105595,27777.14615
201112,6,12/18/2011,24,5529.554946,352,75,0,451.992,0,0,0,0,0,0,13791.73833,639.7119182,5636.803396,20520.24564
201112,6,12/18/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201112,6,12/19/2011,1,5061.598482,510,223,0,451.86,0,0,0,0,0,0,-228.0655804,1349.276212,2745.785459,4318.856091
201112,6,12/19/2011,2,4786.942048,656,344,0,450.588,0,0,0,0,0,0,124.1589774,1382.710893,2701.671445,4659.129315
201112,6,12/19/2011,3,4753.740927,615,313,0,449.244,0,0,0,0,0,0,-617.6118514,553.8884913,3327.845126,3713.365766
201112,6,12/19/2011,4,4784.608105,389,87,0,445.344,0,0,0,0,0,0,-3771.344469,3025.246923,4643.495499,4342.741954
201112,6,12/19/2011,5,4650.93709,319,17,0,443.46,0,0,0,0,0,0,-4495.45222,1580.903075,4708.323105,2237.23396
201112,6,12/19/2011,6,4743.307208,319,17,0,443.988,0,0,0,0,0,0,-3946.697312,447.7304122,4302.837034,1247.858135
201112,6,12/19/2011,7,5122.349599,387,85,0,451.74,0,0,0,0,0,0,996.2182175,179.1369294,3372.096915,4999.192062
201112,6,12/19/2011,8,5577.585376,528,298,-441,539,0,0,0,0,0,0,12131.49669,1050.186734,8117.759666,21397.44309
201112,6,12/19/2011,9,5992.392443,363,80,-701.575,2104.725,0,0,0,0,0,0,10652.28525,6325.134789,4855.969813,23236.53985
201112,6,12/19/2011,10,6491.202411,308,70,-722.015,2166.045,0,0,0,0,0,0,17990.62717,55.48314403,3967.002017,23457.14233
201112,6,12/19/2011,11,6669.981226,208,0,-902.367,1102.893,0,0,0,0,0,0,12423.40798,1980.496687,4138.630124,18743.0608
201112,6,12/19/2011,12,6704.758819,208,0,-902.511,1103.069,0,0,0,0,0,0,10641.11728,2688.810283,4562.702275,18093.18783
201112,6,12/19/2011,13,6810.750571,208,0,-702.226,2106.678,0,0,0,0,0,0,9796.285246,1885.247137,3838.026605,16924.01099
201112,6,12/19/2011,14,6893.084818,288,80,-928.998,1135.442,0,0,0,0,0,0,11557.26742,-3917.721005,5974.481956,13820.47237
201112,6,12/19/2011,15,6687.654316,318,80,-902.205,1102.695,0,0,0,0,0,0,5099.224733,1910.969108,5493.332541,12704.01638
201112,6,12/19/2011,16,6636.583557,358,168,-635.31,776.49,0,0,0,0,0,0,14195.68604,754.4298622,7064.829346,22156.12524
201112,6,12/19/2011,17,6910.618597,348,80,-749.25,915.75,0,0,0,0,0,0,12743.83731,541.2038154,7021.086701,20472.62782
201112,6,12/19/2011,18,7347.496252,238,0,-903.348,1104.092,0,0,0,0,0,0,23151.71285,-1211.288496,6888.600957,29029.76931
201112,6,12/19/2011,19,7477.903764,374,134,-682.5,2047.5,0,0,0,0,0,0,9720.066276,-4836.718173,6658.942669,12907.29077
201112,6,12/19/2011,20,7477.094107,319,79,-631.12,1893.36,0,0,0,0,0,0,12453.0602,52.99239038,6465.538532,20233.83112
201112,6,12/19/2011,21,7443.23183,303,29,-655.746,1967.238,0,0,0,0,0,0,10747.43814,319.1838368,6597.483265,18975.59724
201112,6,12/19/2011,22,6834.265732,218,10,-903.078,1103.762,0,0,0,0,0,0,14727.87974,2956.730655,6217.223957,24102.51835
201112,6,12/19/2011,23,6158.538803,254,84,-339.597,415.063,0,0,0,0,0,0,14941.09574,1934.857524,6128.190832,23079.6101
201112,6,12/19/2011,24,5642.535683,565,283,0,451.476,0,0,0,0,0,0,-56.48146068,423.1513061,2156.363725,2974.50957
201112,6,12/19/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201112,6,12/20/2011,1,5238.841809,560,278,0,456.84,0,0,0,0,0,0,-19.38998906,235.5088666,2176.653802,2849.612679
201112,6,12/20/2011,2,4989.661242,656,279,0,456.108,0,0,0,0,0,0,463.6303925,-1044.160313,2208.942088,2084.520167
201112,6,12/20/2011,3,5007.385899,656,279,0,453.276,0,0,0,0,0,0,408.356943,-276.9183402,1991.800508,2576.515111
201112,6,12/20/2011,4,4853.32586,470,103,0,447.72,0,0,0,0,0,0,-3185.875528,-731.6982269,2141.056628,-1328.797128
201112,6,12/20/2011,5,4731.838383,423,56,0,422.544,0,0,0,0,0,0,-4915.061823,367.3862593,2033.236422,-2091.895141
201112,6,12/20/2011,6,4821.432753,451,94,0,432,0,0,0,0,0,0,-4057.781783,732.6845061,1688.87761,-1204.219667
201112,6,12/20/2011,7,5133.446278,656,299,0,474.648,0,0,0,0,0,0,1029.37632,-146.7768502,1905.326433,3262.573902
201112,6,12/20/2011,8,5692.126908,688,351,-346.392,423.368,0,0,0,0,0,0,27141.82502,1551.678081,3815.505906,32585.985
201112,6,12/20/2011,9,6041.235381,517,197,-339.5,1018.5,0,0,0,0,0,0,19912.43219,5798.150795,3210.464492,29600.04748
201112,6,12/20/2011,10,6510.509976,413,98,-329,987,0,0,0,0,0,0,17104.0372,6425.800143,2766.687706,26954.52505
201112,6,12/20/2011,11,6646.997768,318,56,-733.347,896.313,0,0,0,0,0,0,15424.14034,9978.95044,2140.972618,27707.0294
201112,6,12/20/2011,12,6663.942774,238,0,-749.88,916.52,0,0,0,0,0,0,-5425.561038,2040.096156,1053.719358,-2165.105524
201112,6,12/20/2011,13,6681.220832,274,0,-549.64,1648.92,0,0,0,0,0,0,-1337.345918,340.131359,1001.830561,1103.896002
201112,6,12/20/2011,14,6670.441441,348,68,-543.06,663.74,0,0,0,0,0,0,22039.5018,64.25216171,3143.57828,25368.01224
201112,6,12/20/2011,15,6411.005884,541,221,-436.5,533.5,0,0,0,0,0,0,17278.26154,895.2620033,3287.392426,21557.91597
201112,6,12/20/2011,16,6381.434138,627,307,-367.956,449.724,0,0,0,0,0,0,11860.74946,805.5624713,4178.710678,16926.79061
201112,6,12/20/2011,17,6612.22585,305,78,-675.18,825.22,0,0,0,0,0,0,8800.22485,1359.965338,4497.837756,14808.06794
201112,6,12/20/2011,18,7225.903435,379,43,-833.967,1019.293,0,0,0,0,0,0,9005.029939,1751.044622,1618.774897,12560.17546
201112,6,12/20/2011,19,7533.033046,576,286,-662.41,1987.23,0,0,0,0,0,0,10029.71724,731.2972131,4820.948089,16906.78255
201112,6,12/20/2011,20,7569.231894,500,225,-643.37,1930.11,0,0,0,0,0,0,7824.459951,-3529.277917,3535.866485,9117.788518
201112,6,12/20/2011,21,7569.347717,349,124,-647.661,1942.983,0,0,0,0,0,0,5900.325059,-629.0993233,3705.84382,10272.39156
201112,6,12/20/2011,22,6978.43442,248,33,-721.143,881.397,0,0,0,0,0,0,15078.102,4010.249316,3423.834493,22672.43981
201112,6,12/20/2011,23,6299.178443,565,228,-600.93,734.47,0,0,0,0,0,0,7844.249061,-9569.854426,3062.78834,1470.722975
201112,6,12/20/2011,24,5789.43486,684,294,0,458.172,0,0,0,0,0,0,3854.850222,717.6237806,2654.628884,7685.274887
201112,6,12/20/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201112,6,12/21/2011,1,5141.73416,687,299,0,452.148,0,0,0,0,0,0,-524.2418915,1369.838425,1655.635966,2953.3805
201112,6,12/21/2011,2,5031.607837,729,327,0,459.48,0,0,0,0,0,0,7367.397581,-662.5732552,3292.950701,10457.25503
201112,6,12/21/2011,3,4996.968946,673,311,0,453.564,0,0,0,0,0,0,4570.759701,-423.2560251,3752.068934,8353.13661
201112,6,12/21/2011,4,4958.49285,423,56,0,449.568,0,0,0,0,0,0,-88.84872901,-164.6647045,1367.417429,1563.471995
201112,6,12/21/2011,5,4837.279029,423,56,0,443.796,0,0,0,0,0,0,-2849.420797,-36.21584023,1551.71084,-890.1297967
201112,6,12/21/2011,6,4942.513557,498,131,0,448.536,0,0,0,0,0,0,382.0708858,174.8604479,1281.651613,2287.118947
201112,6,12/21/2011,7,5319.854172,481,114,0,465.348,0,0,0,0,0,0,5920.825292,2970.403089,3044.207229,12400.78361
201112,6,12/21/2011,8,5796.383703,651,324,-491.04,600.16,0,0,0,0,0,0,11863.625,1080.851158,3045.212691,16098.80885
