MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€),RES FLOOR (€)
201511,6,15/11/2015,9,"4,295,698,612,643",17,0,0,"236,756,269,831","584,655,424,493","3,920,617,709,516",",072",",1680261696455800984620746743345096501547",0,0,"6,365,729,069,466,950,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,511,239,561,574,090,000,000,000,000,000,000,000,000","3,396,578"
201511,6,15/11/2015,10,"4,750,622,719,903",12,0,0,"36,234,037,139","858,721,265,428","4,206,100,441,108",",12",",1661998727705800984620746743345096501547",0,0,"7,763,227,109,064,210,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,929,428,551,353,970,000,000,000,000,000,000,000,000","4,655,757"
201511,6,15/11/2015,11,"5,129,533,634,814",0,0,0,"-18,933,758,824","803,821,308,536","4,490,967,506,587",",24",",1636704754491515270335032457630810787261",0,0,"9,005,455,744,182,140,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,188,447,262,388,680,000,000,000,000,000,000,000,000",0
201511,6,15/11/2015,12,"5,251,500,842,323",0,0,0,"658,774,123,935","767,319,306,336","4,569,934,904,049",",135786",",1537404553598658127477889600487953644404",0,0,"9,438,800,601,064,660,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,544,005,190,847,570,000,000,000,000,000,000,000,000","5,195,494"
201511,6,15/11/2015,13,"5,377,866,817,621",0,0,0,"-839,745,477,626","1,146,908,172,031","460,316,907,817",",108",",1537404553598658127477889600487953644404",0,0,"9,898,514,374,008,870,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"326,396,076,224,264,000,000,000,000,000,000,000,000","5,258,426"
201511,6,15/11/2015,14,"5,269,594,903,933",0,0,0,"-2,211,422,132,864","20,926,203,212","4,813,582,686,651",",07458",",1519141584848658127477889600487953644404",0,0,"9,503,955,484,204,740,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,075,731,356,254,910,000,000,000,000,000,000,000,000","5,199,508"
201511,6,15/11/2015,15,"4,841,604,966,494",0,0,0,"-6,354,621,774,853","4,783,671,194,247","4,009,725,687,364",",048",",1516839821455800984620746743345096501547",0,0,"8,022,849,331,094,490,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,999,300,330,345,050,000,000,000,000,000,000,000,000","8,084,909"
201511,6,15/11/2015,16,"4,678,966,641,476",0,0,0,"-87,224,616,232","489,050,508,222","3,707,330,967,046",",081",",1620979687527229556049318171916525072975",0,0,"7,492,898,168,330,780,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,436,712,396,081,670,000,000,000,000,000,000,000,000","3,564,196"
201511,6,15/11/2015,17,"4,631,720,378,664",0,0,0,"468,116,518,131","1,809,513,922,175","2,959,134,656,379",",096",",1707287325920086698906461029059382215833",0,0,"7,342,341,802,871,740,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,326,105,787,487,130,000,000,000,000,000,000,000,000","91,504"
201511,6,15/11/2015,18,"5,137,297,868,186",0,0,0,"1,883,975,330,166","2,142,187,877,496","3,607,008,229,522",",192",",174385485331392773638885258281415646466",0,0,"9,032,738,293,424,250,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,241,857,718,180,000,000,000,000,000,000,000,000","2,469"
201511,6,15/11/2015,19,"566,597,553,731",10,0,0,"-153,029,421,799","3,475,397,909,023","3,503,523,259,806",",24",",0594422647620499862036916016787928956273",0,0,"110,263,294,052,889,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"136,668,562,669,127,000,000,000,000,000,000,000,000","3,699"
201511,6,15/11/2015,20,"5,691,473,358,667",20,0,0,"225,374,581,819","1,497,313,730,537","3,936,016,815,926",",096",",0553555628030649588289112534309240622141",0,0,"111,646,790,579,125,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"139,719,548,940,876,000,000,000,000,000,000,000,000","62,31"
201511,6,15/11/2015,21,"5,621,263,845,688",5,0,0,"4,509,700,013,589","1,594,066,587,862","3,967,212,295,381",",24",",1454071190530649588289112534309240622141",0,0,"108,340,321,985,270,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131,205,156,296,842,000,000,000,000,000,000,000,000","16,857"
201511,6,15/11/2015,22,"5,409,646,937,413",0,0,0,"2,103,491,980,269","1,180,278,172,547","4,373,084,407,217",",24",",032227807639524245196706312900274473925",0,0,"100,158,491,706,439,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"136,289,932,134,656,000,000,000,000,000,000,000,000","80,071"
201511,6,15/11/2015,23,"4,997,794,450,007",0,0,0,"-365,206,009,587","3,400,773,391,185","4,182,639,738,852",",096",",1557794897348658127477889600487953644404",0,0,"854,883,064,043,290,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"119,848,215,304,437,000,000,000,000,000,000,000,000",0
201511,6,15/11/2015,24,"4,607,896,386,021",0,0,0,"1,361,647,694,089","1,179,285,041,392","3,618,918,639,501",",112",",3680389395626850390302357230616239268734",0,0,"726,700,304,822,109,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"686,025,714,089,166,000,000,000,000,000,000,000,000","83,765"
201511,6,15/11/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511,6,16/11/2015,1,"4,152,463,960,281",0,0,0,"1,317,299,613,284","-511,266,602","3,991,049,126,817",",144",",0547404553598658127477889600487953644404",0,0,"2,566,111,017,869,590,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,392,786,353,958,220,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,2,"3,832,919,843,356",0,0,0,"166,686,952,924","-83,523,578,777","4,119,934,029,257",",072",",0547404553598658127477889600487953644404",0,0,"2,186,367,544,425,180,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,383,069,421,390,280,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,3,"3,768,684,717,762",0,0,0,"-114,920,305,809","-677,678,779,781","3,834,019,768,929",",072",",0547404553598658127477889600487953644404",0,0,"211,369,982,194,657,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,499,948,975,475,460,000,000,000,000,000,000,000,000","871,893"
201511,6,16/11/2015,4,"3,764,930,644,277",0,0,0,"-19,438,041,006","-724,212,538,389","3,791,164,982,935",",072",",0547404553598658127477889600487953644404",0,0,"2,109,490,909,320,250,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,482,029,581,058,360,000,000,000,000,000,000,000,000","870,999"
201511,6,16/11/2015,5,"3,749,632,022,787",0,0,0,"-742,185,544,087","-37,739,259,346","385,566,381,594",",072",",0547404553598658127477889600487953644404",0,0,"2,092,382,103,078,500,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,402,204,814,194,730,000,000,000,000,000,000,000,000","933,196"
201511,6,16/11/2015,6,"3,764,710,341,158",0,0,0,"-1,930,395,408,082","-280,544,921,948","3,830,453,638,721",",04",",0547404553598658127477889600487953644404",0,0,"2,109,244,044,836,370,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,349,386,266,060,900,000,000,000,000,000,000,000,000","886,694"
201511,6,16/11/2015,7,"418,634,936,602",0,0,0,"1,405,372,748,871","-158,091,871,346","4,226,956,756,631",",24",",0650622703091643793839585239402256785605",0,0,"260,816,243,534,383,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,636,881,448,421,000,000,000,000,000,000,000,000,000","81,228"
201511,6,16/11/2015,8,"4,794,946,464,076",0,0,0,"194,434,259,005","1,498,338,737,398","3,561,416,269,648",",24",",1744026919697316254955779200975907288808",0,0,"3,421,615,643,858,530,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,018,952,051,881,890,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,9,"5,241,613,471,183",113,0,0,"2,009,150,101,392","1,133,244,523,248","4,139,854,692,902",",24",",1769408156304459112098636343833050145951",0,0,"4,266,973,544,275,510,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,161,839,006,767,470,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,10,"5,614,139,080,963",118,0,0,"989,248,491,297","660,945,399,602","4,408,359,180,274",",24",",1872939406304459112098636343833050145951",0,0,"4,889,868,006,572,920,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,039,767,733,367,030,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,11,"5,685,512,607,372",124,0,0,"1,521,460,788,869","526,214,407,893","3,217,711,585,235",",24",",1850621375054459112098636343833050145951",0,0,"5,022,767,722,399,040,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,559,116,734,443,000,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,12,"5,736,476,416,478",133,0,0,"1,375,795,871,987","453,864,998,901","3,262,787,802,812",",24",",1849084593804459112098636343833050145951",0,0,"5,126,989,424,327,800,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,868,650,741,048,450,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,13,"5,780,781,767,739",3,0,0,"1,434,917,826,161","765,947,809,188","3,926,204,458,189",",24",",1847275906304459112098636343833050145951",0,0,"497,837,369,770,471,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,191,365,658,518,300,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,14,"5,775,983,071,711",18,0,0,"-904,489,108,842","1,984,821,574,184","2,673,625,254,162",",24",",1815283437554459112098636343833050145951",0,0,"4,995,950,671,710,230,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,972,763,806,084,460,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,15,"5,571,497,556,979",13,0,0,"-1,239,737,657,272","1,234,528,912,211","2,851,325,966,277",",144",",1698729598255130048359691543589073323749",0,0,"4,641,217,362,459,010,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,528,133,387,469,820,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,16,"5,436,264,975,048",8,0,0,"18,757,373,393","659,277,808,739","2,874,359,906,094",",108",",1695301026826558619788262972160501895177",0,0,"4,411,052,293,437,990,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"114,753,782,212,284,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,17,"5,355,459,550,783",25,0,0,"509,440,203,993","-1,817,924,780,026","3,284,713,452,956",",18",",1579729598255130048359691543589073323749",0,0,"4,308,265,302,725,170,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"143,349,257,221,203,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,18,"5,843,380,199,379",99,0,0,"-173,918,189,337","30,803,568,857","2,100,469,324,876",",18",",055446664617860410403868775323487125866",0,0,"5,255,143,354,084,260,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"170,875,391,705,113,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,19,"6,299,873,576,994",184,0,0,"955,203,990,628","2,553,814,371,192","3,146,718,208,297",",18",",0741744589836205143844668089864796177697",0,0,"6,256,519,095,033,360,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"183,440,026,634,370,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,20,"6,320,149,045,467",190,0,0,"-1,945,495,226,747","1,895,633,519,012","2,843,815,225,065",",18",",0732604246086205143844668089864796177697",0,0,"6,307,330,099,933,800,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"182,476,186,453,025,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,21,"6,257,452,410,962",243,0,0,"202,840,307,306","1,284,830,117,224","3,167,590,185,996",",18",",0737129454915570223209747454944161257062",0,0,"6,288,555,006,912,100,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,374,471,890,002,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,22,"5,897,951,591,792",31,0,0,"-878,066,550,484","279,027,709,454","2,486,862,388,747",",108",",0439579664697316254955779200975907288808",0,0,"5,231,419,014,931,930,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"171,925,694,547,558,000,000,000,000,000,000,000,000",0
201511,6,16/11/2015,23,"5,333,001,127,108",0,0,0,"-3,315,949,665,145","8,528,731,515,747","35,469,472,406",",075",",1441885584906412015858493443122903324184",0,0,"4,232,598,255,502,570,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"135,576,444,962,319,000,000,000,000,000,000,000,000","203,546"
201511,6,16/11/2015,24,"4,904,602,541,666",0,0,0,"-1,959,655,620,382","3,819,388,518,169","3,300,406,820,464",",035",",4030754165592504172823502710248330109248",0,0,"3,579,903,627,310,680,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,749,104,568,338,560,000,000,000,000,000,000,000,000","2,642,573"
201511,6,16/11/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511,6,17/11/2015,1,"4,533,330,312,861",0,0,0,"118,303,676,098","1,044,869,071,209","34,033,484,505",",072",",1585508080370757635167516228815405393631",0,0,"5,825,665,697,294,320,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,877,106,961,247,730,000,000,000,000,000,000,000,000","541,033"
201511,6,17/11/2015,2,"421,276,107,773",0,0,0,"-3,662,818,193,694","1,765,724,536,482","3,459,866,108,997",",072",",0833023169656471920881801943101119679345",0,0,"5,030,886,149,549,250,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,278,360,905,709,310,000,000,000,000,000,000,000,000","2,898,066"
201511,6,17/11/2015,3,"4,094,793,556,788",0,0,0,"-1,704,487,633,344","676,545,187,958","3,413,325,119,697",",048",",0272418794656471920881801943101119679345",0,0,"4,753,077,035,367,450,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,994,978,008,804,580,000,000,000,000,000,000,000,000","4633,87"
201511,6,17/11/2015,4,"4,118,497,361,892",0,0,0,"-767,288,472,603","31,373,389,346","3,276,475,591,053",",024",",0272418794656471920881801943101119679345",0,0,"480,826,521,946,470,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,994,944,845,212,200,000,000,000,000,000,000,000,000","4,653,746"
201511,6,17/11/2015,5,"4,076,896,787,167",0,0,0,"-96,056,428,409","436,827,328,211","3,177,697,951,411",",024",",0272418794656471920881801943101119679345",0,0,"4,711,620,082,337,360,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"199,486,746,349,664,000,000,000,000,000,000,000,000","4,651,176"
201511,6,17/11/2015,6,"4,097,708,827,383",0,0,0,"-576,588,044,028","-61,693,512,707","3,344,219,161,216",",108",",0272418794656471920881801943101119679345",0,0,"475,984,730,989,506,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,056,783,890,473,960,000,000,000,000,000,000,000,000","4,228,187"
201511,6,17/11/2015,7,"4,477,526,129,035",0,0,0,"988,232,488,901","4,439,348,232,757","3,377,992,714,767",",144",",0431250060305297782424955343528079118198",0,0,"5,683,123,430,135,700,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,649,782,085,857,630,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,8,"4,949,313,941,279",0,0,0,"87,137,445,452","2,359,928,189,013","3,195,718,114,796",",24",",1634187366112272905502548686446216180892",0,0,"6,943,858,074,995,940,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,684,338,691,509,800,000,000,000,000,000,000,000",0
201511,6,17/11/2015,9,"5,281,968,329,243",155,0,0,"447,002,584,436","1,592,840,018,974","3,789,534,283,978",",105","2,028,111,615,289,580,000,000,000,000,000,000,000,000",0,0,"8,379,622,169,800,520,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,181,109,918,375,330,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,10,"5,558,493,621,104",202,0,0,"244,913,802,028","1,256,220,677,963","376,555,181,605",",18",",163220303099040049673794346099257620468",0,0,"9,406,547,020,885,150,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,601,621,353,161,610,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,11,"565,154,993,019",181,0,0,"-1,760,156,799,159","675,906,834,932","3,029,574,628,461",",108",",1564123303598658127477889600487953644404",0,0,"9,643,346,264,426,510,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"604,185,580,950,545,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,12,"5,774,516,717,259",73,0,0,"-626,558,407,315","874,774,718,134","313,909,937,453",",108",",1564123303598658127477889600487953644404",0,0,"9,692,900,950,770,260,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,752,031,531,755,040,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,13,"5,840,031,424,258",85,0,0,"526,608,922,526","603,171,710,329","374,183,865,948",",18",",1564123303598658127477889600487953644404",0,0,"995,158,247,752,652,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,131,350,471,652,860,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,14,"5,816,164,407,062",96,0,0,"643,179,271,383","316,689,833,402","2,898,195,552,664",",18",",1564123303598658127477889600487953644404",0,0,"9,908,406,960,736,860,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,265,632,459,388,420,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,15,"5,579,491,183,345",91,0,0,"1,218,117,506,036","553,785,634,695","3,203,392,808,853",",18",",1564123303598658127477889600487953644404",0,0,"911,490,590,533,548,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"791,480,723,315,383,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,16,"5,446,386,850,671",73,0,0,"327,787,254,839","959,704,638,028","2,885,226,357,452",",18",",1783250846265324794144556267154620311071",0,0,"8,635,599,645,749,860,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,564,203,462,882,860,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,17,"5,380,614,108,422",68,0,0,"-3,197,180,943,013","1,042,985,326,399","2,930,222,344,598",",18",",1840589451814577615126562976517230863068",0,0,"841,555,827,887,537,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138,803,361,714,058,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,18,"5,922,591,062,614",206,0,0,"1,372,187,986,295","-214,240,633,587","2,292,895,922,408",",18",",0855867385144468111466910643488868557487",0,0,"10,647,119,235,650,900,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"186,675,458,920,016,000,000,000,000,000,000,000,000","121,053"
201511,6,17/11/2015,19,"6,415,263,449,593",260,0,0,"-1,201,064,861,572","1,751,803,958,744","4,102,241,837,435",",24",",1069798128154657524797049042245748558649",0,0,"126,312,884,140,396,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"199,487,293,607,678,000,000,000,000,000,000,000,000","135,014"
201511,6,17/11/2015,20,"6,429,152,589,723",268,0,0,"-1,060,374,159,421","1,303,598,925,009","4,201,736,166,609",",24",",1130343861661601969241493486690193003094",0,0,"127,142,638,249,892,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,352,698,240,664,200,000,000,000,000,000,000,000","257,148"
201511,6,17/11/2015,21,"6,372,799,390,005",25,0,0,"-91,193,529,759","1,688,436,684,007","4,264,176,096,226",",144",",0952779335371919429558953804150510463412",0,0,"116,030,474,171,367,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"180,899,574,547,393,000,000,000,000,000,000,000,000","217,302"
201511,6,17/11/2015,22,"5,946,823,746,944",0,0,0,"2,854,808,420,355","2,037,000,909,951","3,552,544,578,358",",144",",2228884852355901189387008234217749313815",0,0,"100,249,211,326,336,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"162,902,711,517,820,000,000,000,000,000,000,000,000",0
201511,6,17/11/2015,23,"5,458,014,184,007",0,0,0,"30,971,268,672","238,866,986,105","3,633,910,353,402",",136",",1875107094507662397072278133577310155535",0,0,"8,444,620,760,032,020,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158,896,821,061,414,000,000,000,000,000,000,000,000","66,191"
201511,6,17/11/2015,24,"4,994,040,216,743",0,0,0,"403,651,773,893","684,577,231,959","382,536,691,132",",06",",3450677454404606889566848469351589884147",0,0,"7,069,926,542,371,260,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112,205,624,187,195,000,000,000,000,000,000,000,000","115,119"
201511,6,17/11/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511,6,18/11/2015,1,"4,555,910,320,877",0,0,0,"276,770,797,154","-3,841,081,850,198","4,043,063,106,339",",24",",1853011228245757635167516228815405393631",0,0,"1,451,083,502,681,510,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,530,334,646,413,300,000,000,000,000,000,000,000,000",0
201511,6,18/11/2015,2,"4,238,068,156,719",0,0,0,"-623,931,939,727","-221,389,596,939","4,214,176,814,796",",144",",1612241763406471920881801943101119679345",0,0,"1,255,677,015,000,520,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,565,583,634,957,500,000,000,000,000,000,000,000,000",0
201511,6,18/11/2015,3,"4,137,088,399,773",0,0,0,"-683,376,851,933","-3,390,421,199,618","4,260,517,107,255",",072",",1561950044656471920881801943101119679345",0,0,"1,196,552,263,808,300,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,800,068,432,002,340,000,000,000,000,000,000,000,000",0
201511,6,18/11/2015,4,"4,052,664,274,973",0,0,0,"-1,505,119,751,113","-3,551,836,201,295","4,086,922,559,701",",072",",1561950044656471920881801943101119679345",0,0,"114,821,529,363,441,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,804,788,716,651,390,000,000,000,000,000,000,000,000","939,078"
201511,6,18/11/2015,5,"4,006,275,036,457",0,0,0,"92,808,097,617","-4,709,823,440,339","4,014,964,176,055",",072",",1561950044656471920881801943101119679345",0,0,"1,122,079,409,270,460,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,926,023,755,869,420,000,000,000,000,000,000,000,000","729,78"
201511,6,18/11/2015,6,"4,120,603,571,537",0,0,0,"315,900,440,437","-4,510,014,101,025","4,113,112,588,207",",144",",1589524152616215745218489957739729011458",0,0,"118,703,559,016,530,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,943,954,204,817,320,000,000,000,000,000,000,000,000",0
201511,6,18/11/2015,7,"4,502,250,335,563",0,0,0,"547,341,364,918","-2,321,869,011,396","3,790,659,707,494",",24",",1634533149261534439942491177623840020912",0,0,"1,417,102,777,752,220,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,792,982,477,763,370,000,000,000,000,000,000,000,000",0
201511,6,18/11/2015,8,"5,014,688,928,137",0,0,0,"1,144,908,530,019","227,017,899,951","4,551,373,465,303",",24",",2099153193232502287282708142726440988106",0,0,"1,758,045,322,623,590,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,143,982,395,335,070,000,000,000,000,000,000,000,000",0
