MONTH;VERSION;DATE;HOUR;SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);REMUNERATION FOR SYSTEM PRIMARY CONTROL (€);REMUNERATION FOR SYSTEM SECONDARY CONTROL (€);REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€);REMUNERATION FOR STANDING ENERGY RESERVE (€);REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€);REMUNERATION FOR BLACK START (€);ADDITIONAL COST FOR NATURAL GAS PROVISION (€);REMUNERATION FOR CONTRACTED UNITS (€);REMUNERATION FOR EMERGENCY RESERVE UNITS (€);REMUNERATION FOR EMERGENCY IMPORTS (€);REMUNERATION FOR EMERGENCY EXPORTS (€);REMUNERATION FOR CROSS-BORDER MECHANISM (€);REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€);AMOUNT IN DAS FOR PRODUCTION FROM CONTRACTED UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€);AMOUNT IN DAS FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€);EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY IMPORTS INCLUDED IN DAS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY EXPORTS INCLUDED IN DAS (€);IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€);EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€)
201012;10;18/12/2010;21;7450,578595;500;172;72;8887,12115;0;0;0;0;0;0;0;0;0;0;18238,23012;0;0;0;0;0;0;0;0;0;0
201012;10;18/12/2010;22;7026,867094;500;174;49,5;6319,3025;0;0;0;0;0;0;0;0;0;0;20831,94534;0;0;0;0;0;0;0;0;0;0
201012;10;18/12/2010;23;6396,643613;500;133;18,9;5602,864083;0;0;0;0;0;0;0;0;0;0;40334,14427;0;0;0;0;0;0;0;0;0;0
201012;10;18/12/2010;24;6106,090434;500;215;18,9;5179,080225;0;0;0;0;0;0;0;0;0;0;49114,00191;0;0;0;0;0;0;0;0;0;0
201012;10;18/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;1;5558,353255;500;165;16,8;2247,683823;0;0;1443,771703;0;0;0;0;0;0;0;43724,97984;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;2;5079,118626;500;220;64;1545,6;0;0;1237,669546;0;0;0;0;0;0;0;43886,69119;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;3;5040,680268;500;220;64;1545,6;0;0;1219,779234;0;0;0;0;0;0;0;44105,47247;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;4;4844,115525;475;195;64;1545,6;0;0;1119,195748;0;0;0;0;0;0;0;44884,1566;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;5;4652,66682;475;203;64;3691,954167;0;0;1039,190529;0;0;0;0;0;0;0;41890,0061;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;6;4596,877955;435;155;36,8;2292,772102;0;0;995,2403541;0;0;0;0;0;0;0;39963,86718;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;7;4699,309431;435;155;447,58;2292,266667;0;0;1038,609604;0;0;0;0;0;0;0;37464,83604;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;8;4813,991741;483;203;778,4;2668,466667;0;0;1109,389864;0;0;0;0;0;0;0;36023,7122;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;9;5070,798722;500;220;447,58;3466,026;0;0;1233,78618;0;0;0;0;0;0;0;41912,83496;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;10;5617,057191;500;220;1,6;3926,508296;0;0;1501,707391;0;0;0;0;0;0;0;46540,6963;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;11;6131,840858;500;220;1,6;2857,561909;0;0;1778,265646;0;0;0;0;0;0;0;33307,61283;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;12;6463,417059;500;220;1,6;1665,845063;0;0;1968,768024;0;0;0;0;0;0;0;33427,1519;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;13;6610,089842;500;220;1,6;3488,53365;0;0;2056,128506;0;0;0;0;0;0;0;31778,54027;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;14;6508,518029;500;220;1,6;1772,2434;0;0;1995,42892;0;0;0;0;0;0;0;30588,58299;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;15;6093,767461;500;205;1,6;3729,807401;0;0;1748,672869;0;0;0;0;0;0;0;33091,30436;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;16;6056,991;500;205;1,6;5887,4;0;0;1728,312614;0;0;0;0;0;0;0;32631,07238;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;17;6348,195808;500;205;1,6;5152,476533;0;0;1892,79557;0;0;0;0;0;0;0;31214,95175;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;18;6916,241998;473;188;1,6;6325,416586;0;0;2224,502586;0;0;0;0;0;0;0;28870,96292;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;19;7155,588742;500;215;1,6;6399,76779;0;0;2394,427988;0;0;0;0;0;0;0;9942,633243;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;20;7155,061222;500;215;1,6;6464,35;0;0;2394,085258;0;0;0;0;0;0;0;-32625,62165;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;21;7006,153481;500;215;1,6;7215,341608;0;0;2298,320405;0;0;0;0;0;0;0;28955,59108;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;22;6713,503936;500;223;1,6;6144,519402;0;0;2120,697359;0;0;0;0;0;0;0;31333,48512;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;23;6200,175201;500;218;0,92;5712,887895;0;0;1815,601604;0;0;0;0;0;0;0;32182,5884;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;24;5890,41006;500;220;0,92;5459,948333;0;0;1645,652499;0;0;0;0;0;0;0;37743,94155;0;0;0;0;0;0;0;0;0;0
201012;10;19/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;1;5246,255874;500;220;0;4955;0;0;1226,768106;0;0;0;0;0;0;0;39567,66634;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;2;4802,999886;453;158;0;3100;0;0;1010,464352;0;0;0;0;0;0;0;22059,049;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;3;4797,177323;448;133;1,7;1645,253625;0;0;997,9473795;0;0;0;0;0;0;0;38707,19108;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;4;4647,533727;500;170;0;1672,8;0;0;952,8665687;0;0;0;0;0;0;0;38526,6703;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;5;4522,054536;460;120;2,95;1672,8;0;0;884,7142841;0;0;0;0;0;0;0;40511,0177;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;6;4568,652448;420;80;2,95;1672,8;0;0;887,2310209;0;0;0;0;0;0;0;41040,04123;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;7;5042,606878;430;100;1,25;1681,428333;0;0;1085,798445;0;0;0;0;0;0;0;39689,95512;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;8;5824,972342;500;163;2,3;4054,26704;0;0;1472,116342;0;0;0;0;0;0;0;39033,79245;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;9;6338,418411;500;128;4;4906,321913;0;0;1716,762298;0;0;0;0;0;0;0;34870,66389;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;10;6861,978485;499;98;4;5294,74043;0;0;1988,83318;0;0;0;0;0;0;0;35254,73012;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;11;7014,435172;494;132;4;6277,369475;0;0;2096,821588;0;0;0;0;0;0;0;34607,15121;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;12;7025,354359;467;120;4;6419,65;0;0;2096,187397;0;0;0;0;0;0;0;34903,29574;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;13;7074,641596;447;100;4;6357,15;0;0;2113,406236;0;0;0;0;0;0;0;35211,32138;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;14;7083,573995;467;120;4;6357,15;0;0;2130,485613;0;0;0;0;0;0;0;34409,76699;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;15;6834,867769;467;120;4;5926,123125;0;0;1985,913449;0;0;0;0;0;0;0;32012,03651;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;16;6772,113888;467;120;4;6427,927667;0;0;1950,237276;0;0;0;0;0;0;0;34483,00698;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;17;6990,617893;457;98;4;5824,54596;0;0;2063,030724;0;0;0;0;0;0;0;31946,11724;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;18;7507,470508;485;151;4;8717,765786;0;0;2408,056381;0;0;0;0;0;0;0;27657,28027;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;19;7706,517712;467;145;4;8282,220472;0;0;2530,986286;0;0;0;0;0;0;0;8406,532463;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;20;7727,762555;475;168;4;7552,76775;0;0;2559,591867;0;0;0;0;0;0;0;6965,206119;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;21;7617,569179;500;168;4;6851,209713;0;0;2488,646998;0;0;0;0;0;0;0;28902,35209;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;22;7029,316263;500;168;4;5744,708113;0;0;2126,785722;0;0;0;0;0;0;0;37088,59492;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;23;6339,711235;470;135;2,3;4642,675293;0;0;1721,168427;0;0;0;0;0;0;0;49455,79378;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;24;5854,843842;480;200;4;4778,933333;0;0;1505,18006;0;0;0;0;0;0;0;50896,62174;0;0;0;0;0;0;0;0;0;0
201012;10;20/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;1;5249,21351;500;200;4;2668,74;0;0;0;0;0;0;0;0;0;0;42586,155;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;2;4875,196445;500;200;0;3465,6;0;0;0;0;0;0;0;0;0;0;22624,3466;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;3;4889,693086;460;143;1,25;2865,6;0;0;0;0;0;0;0;0;0;0;40390,87813;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;4;4726,778161;460;140;2,95;2848,835567;0;0;0;0;0;0;0;0;0;0;108164,7518;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;5;4590,890138;435;68;1,25;2492,266667;0;0;0;0;0;0;0;0;0;0;108261,3743;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;6;4676,576941;435;68;1,25;2492,266667;0;0;0;0;0;0;0;0;0;0;102300,1407;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;7;5157,000741;460;138;4;3061,61808;0;0;0;0;0;0;0;0;0;0;39841,07673;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;8;5912,344008;500;153;152;5008,031083;0;0;0;0;0;0;0;0;0;0;36550,91891;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;9;6319,073965;500;153;4;4795,671853;0;0;0;0;0;0;0;0;0;0;26133,03416;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;10;6734,80585;500;153;4;3956,37585;0;0;0;0;0;0;0;0;0;0;20685,58647;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;11;6805,871349;500;140;2,3;1354,530725;0;0;0;0;0;0;0;0;0;0;24251,9312;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;12;6774,111498;500;140;1,25;1725,150535;0;0;0;0;0;0;0;0;0;0;25787,412;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;13;6741,383192;500;114;1,25;1754,35;0;0;0;0;0;0;0;0;0;0;23780,54749;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;14;6658,573155;500;140;0;1754,35;0;0;0;0;0;0;0;0;0;0;25843,1477;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;15;6430,88472;500;140;1,25;1317,992077;0;0;0;0;0;0;0;0;0;0;24482,21254;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;16;6368,9031;500;140;4;3251,064488;0;0;0;0;0;0;0;0;0;0;30276,50802;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;17;6641,500106;500;140;2,3;4922,584107;0;0;0;0;0;0;0;0;0;0;28691,321;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;18;7287,650137;500;138;4;6359,881702;0;0;0;0;0;0;0;0;0;0;21386,33764;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;19;7585,641714;500;122;4;7709,833333;0;0;0;0;0;0;0;0;0;0;-33691,3497;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;20;7630,484322;500;115;4;7609,833333;0;0;0;0;0;0;0;0;0;0;-33802,30273;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;21;7562,485106;500;122;4;7506,547233;0;0;0;0;0;0;0;0;0;0;20459,45149;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;22;7038,385007;500;115;4;6117,650603;0;0;0;0;0;0;0;0;0;0;24528,7709;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;23;6372,124863;500;118;2,3;7517,386353;0;0;0;0;0;0;0;0;0;0;42187,01853;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;24;5901,774701;500;168;4;8433,9;0;0;0;0;0;0;0;0;0;0;46893,23433;0;0;0;0;0;0;0;0;0;0
201012;10;21/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;1;5301,078698;500;157;1,25;3908,22715;0;0;0;0;0;0;0;0;0;0;32960,56249;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;2;4857,193938;500;108;1,25;2620;0;0;0;0;0;0;0;0;0;0;31521,67511;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;3;4828,679379;460;80;1,25;2620;0;0;0;0;0;0;0;0;0;0;32156,65791;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;4;4679,976524;500;120;2,95;2620;0;0;0;0;0;0;0;0;0;0;32699,32767;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;5;4538,885533;500;108;2,95;2620;0;0;0;0;0;0;0;0;0;0;32691,29824;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;6;4597,899422;500;128;2,95;2620;0;0;0;0;0;0;0;0;0;0;32707,285;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;7;5049,433529;460;70;2,95;3205,0634;0;0;0;0;0;0;0;0;0;0;32601,69197;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;8;5783,059671;500;130;4;5509,42726;0;0;0;0;0;0;0;0;0;0;33787,46085;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;9;6129,766508;500;140;4;5648,34;0;0;0;0;0;0;0;0;0;0;35473,73471;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;10;6516,626471;500;78;2,95;5591,02872;0;0;0;0;0;0;0;0;0;0;27627,34563;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;11;6540,170238;500;100;2,95;5671,45;0;0;0;0;0;0;0;0;0;0;13903,73173;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;12;6558,420448;500;109;2,95;5687,398905;0;0;0;0;0;0;0;0;0;0;34488,14598;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;13;6549,358196;500;109;2,95;5662,7412;0;0;0;0;0;0;0;0;0;0;34669,66962;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;14;6511,93708;500;109;2,95;4302,444547;0;0;0;0;0;0;0;0;0;0;33350,83474;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;15;6335,472761;500;150;2,95;4470,911805;0;0;0;0;0;0;0;0;0;0;32399,26208;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;16;6371,41064;500;90;4;4282,9;0;0;0;0;0;0;0;0;0;0;32249,1602;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;17;6607,018359;500;90;2,3;4454,050902;0;0;0;0;0;0;0;0;0;0;31814,53964;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;18;7127,63462;500;110;4;4807,61;0;0;0;0;0;0;0;0;0;0;10230,22737;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;19;7414,367561;500;110;4;4902,05385;0;0;0;0;0;0;0;0;0;0;7573,918341;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;20;7441,793515;500;97;4;4901,5;0;0;0;0;0;0;0;0;0;0;8885,656477;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;21;7379,654147;500;102;4;4899,8375;0;0;0;0;0;0;0;0;0;0;7163,94132;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;22;6864,758888;500;150;4;4885,17103;0;0;0;0;0;0;0;0;0;0;27178,58255;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;23;6265,173624;500;138;2,3;4371,93683;0;0;0;0;0;0;0;0;0;0;29323,99566;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;24;5862,372998;500;113;4;5973,759167;0;0;0;0;0;0;0;0;0;0;37544,40858;0;0;0;0;0;0;0;0;0;0
201012;10;22/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;1;5289,551641;500;123;63,2;2622,553333;0;0;2633,998107;0;0;0;0;0;0;0;35731,45193;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;2;4758,884578;460;75;0;3220;0;0;2100,892859;0;0;0;0;0;0;0;20373,23554;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;3;4687,053507;412;85;19,75;3220;0;0;2047,490813;0;0;0;0;0;0;0;40785,09156;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;4;4515,936387;325;70;19,75;2095;0;0;1890,894963;0;0;0;0;0;0;0;35260,9183;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;5;4421,771469;295;40;0;1720;0;0;1789,888578;0;0;0;0;0;0;0;102556,9507;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;6;4504,341014;295;40;36,34;1720;0;0;1856,748922;0;0;0;0;0;0;0;36383,13738;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;7;4914,351267;307;52;63,2;3447,314353;0;0;2217,615354;0;0;0;0;0;0;0;30515,25575;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;8;5674,811372;470;56;152;4734,766667;0;0;2952,864921;0;0;0;0;0;0;0;27792,21252;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;9;6104,033731;500;117;63,2;1896,090487;0;0;3479,657228;0;0;0;0;0;0;0;24637,92896;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;10;6450,402402;500;153;46,61;1816,36778;0;0;3920,548938;0;0;0;0;0;0;0;26273,60816;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;11;6520,976981;470;115;46,61;1876,8125;0;0;3959,324473;0;0;0;0;0;0;0;23269,57927;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;12;6581,474738;500;135;46,61;1672,6306;0;0;4055,9643;0;0;0;0;0;0;0;22712,92743;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;13;6623,955681;500;135;63,2;1581,67885;0;0;4107,433586;0;0;0;0;0;0;0;22726,55915;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;14;6554,92309;470;97;46,61;1581,6;0;0;3978,375676;0;0;0;0;0;0;0;26317,75792;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;15;6264,896436;470;55;46,61;1774,24;0;0;3591,131229;0;0;0;0;0;0;0;25689,41962;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;16;6171,794209;500;85;63,2;2316,6;0;0;3519,776557;0;0;0;0;0;0;0;22650,05027;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;17;6465,181184;500;85;63,2;2316,62712;0;0;3857,606979;0;0;0;0;0;0;0;21784,15946;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;18;7105,608496;500;155;63,2;2659,649603;0;0;4739,771351;0;0;0;0;0;0;0;18735,45652;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;19;7381,364261;454;95;63,2;4160,433333;0;0;5025,65021;0;0;0;0;0;0;0;-31300,16982;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;20;7413,643385;454;95;63,2;4064,293563;0;0;5069,140276;0;0;0;0;0;0;0;-31854,19673;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;21;7326,980282;462;125;63,2;3201,913707;0;0;4992,9216;0;0;0;0;0;0;0;15511,82216;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;22;6811,195441;500;142;63,2;2889,643103;0;0;4346,905771;0;0;0;0;0;0;0;25289,07528;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;23;6253,183598;500;110;63,2;1707,611663;0;0;3640,493508;0;0;0;0;0;0;0;27041,32858;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;24;5836,977836;500;152;63,2;1529,35743;0;0;3224,903801;0;0;0;0;0;0;0;26565,53391;0;0;0;0;0;0;0;0;0;0
201012;10;23/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;1;5246,159404;500;135;46,61;3453,007053;0;0;4269,387565;0;0;0;0;0;0;0;28248,73857;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;2;4773,202069;500;143;46,61;3172,083333;0;0;3563,471723;0;0;0;0;0;0;0;31251,45799;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;3;4720,472958;500;143;46,61;3219,28724;0;0;3487,441067;0;0;0;0;0;0;0;37960,97092;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;4;4533,658099;450;120;46,61;3453,333333;0;0;3193,028626;0;0;0;0;0;0;0;115923,1305;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;5;4378,649302;460;140;46,61;3453,333333;0;0;3010,448066;0;0;0;0;0;0;0;108179,5736;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;6;4428,595653;413;133;46,61;3453,333333;0;0;3067,944075;0;0;0;0;0;0;0;108452,305;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;7;4753,303743;410;130;63,2;3371,573452;0;0;3515,939093;0;0;0;0;0;0;0;23223,02517;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;8;5201,336017;500;85;63,2;3423,308333;0;0;4120,248369;0;0;0;0;0;0;0;32037,33267;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;9;5638,989143;500;85;63,2;2145,6;0;0;4830,715592;0;0;0;0;0;0;0;31137,0656;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;10;6052,457078;500;118;46,61;2145,6;0;0;5613,691442;0;0;0;0;0;0;0;31300,9532;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;11;6144,965091;500;145;46,61;2145,6;0;0;5833,246601;0;0;0;0;0;0;0;32655,91928;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;12;6176,921402;500;123;19,75;2226,130313;0;0;5851,727971;0;0;0;0;0;0;0;26925,22852;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;13;6227,498565;500;123;46,61;2316,6;0;0;5946,063062;0;0;0;0;0;0;0;26858,13953;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;14;6139,063396;500;105;46,61;2316,6;0;0;5748,419767;0;0;0;0;0;0;0;29615,44554;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;15;5932,225081;500;85;46,61;2267,45;0;0;5338,341844;0;0;0;0;0;0;0;28073,72573;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;16;5990,263852;500;88;63,2;2316,6;0;0;5447,195514;0;0;0;0;0;0;0;27922,45227;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;17;6347,964867;500;88;63,2;2394,7775;0;0;6107,186687;0;0;0;0;0;0;0;34224,9015;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;18;6858,229835;500;208;63,2;2717,975;0;0;7361,89103;0;0;0;0;0;0;0;29419,80495;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;19;7238,377614;500;185;63,2;2782,1;0;0;8124,880316;0;0;0;0;0;0;0;18999,63239;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;20;7274,989395;500;215;63,2;2779,48655;0;0;8271,347596;0;0;0;0;0;0;0;17054,83188;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;21;7095,748757;500;223;46,61;2689,250263;0;0;7897,46198;0;0;0;0;0;0;0;25018,75989;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;22;6483,53003;500;193;46,61;2675,32635;0;0;6572,271259;0;0;0;0;0;0;0;30138,72017;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;23;5797,906656;500;125;46,61;2077,76855;0;0;5172,299243;0;0;0;0;0;0;0;22845,82114;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;24;5372,221567;500;163;19,75;1845,537675;0;0;4517,351513;0;0;0;0;0;0;0;-26520,16528;0;0;0;0;0;0;0;0;0;0
201012;10;24/12/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201012;10;25/12/2010;1;4878,827696;500;133;104,16;848,3368383;0;0;0;0;0;0;0;0;0;0;16772,74065;0;0;0;0;0;0;0;0;0;0
201012;10;25/12/2010;2;4476,34248;480;115;104,16;458,9042305;0;0;0;0;0;0;0;0;0;0;13332,29584;0;0;0;0;0;0;0;0;0;0
201012;10;25/12/2010;3;4416,051979;480;102;104,16;345,6;0;0;0;0;0;0;0;0;0;0;14077,51499;0;0;0;0;0;0;0;0;0;0
201012;10;25/12/2010;4;4204,238189;480;133;104,16;345,6;0;0;0;0;0;0;0;0;0;0;12739,00268;0;0;0;0;0;0;0;0;0;0
201012;10;25/12/2010;5;4058,543981;407;76;302,25;345,6;0;0;0;0;0;0;0;0;0;0;20438,32217;0;0;0;0;0;0;0;0;0;0
